States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Date,Season
Tamil Nadu,3120.0,2660.0,2525.0,5100.0,6260.0,6450.0,6660.0,4750.0,3080.0,,13186.2,,8933.2,,9216.0,8171.4,4440.0,,1500.0,1980.0,1000.0,860.0,2018-05-03,3
Tamil Nadu,3110.0,2930.0,2920.0,6330.0,8130.0,7680.0,7860.0,5548.0,3572.0,,14140.6,9750.0,7650.0,,9542.0,6722.2,4200.0,,1594.0,1860.0,1140.0,3060.0,2019-05-03,3
Tamil Nadu,2484.0,2637.5,2293.33,7610.0,12280.0,15500.0,8125.0,7200.0,3870.0,,14086.75,,8531.5,,9066.2,6836.8,4486.25,,1530.0,2000.0,1275.0,4080.0,2016-06-03,1
Tamil Nadu,3175.0,2740.0,2533.33,7475.0,6025.0,8900.0,6525.0,5000.0,4180.0,,14395.25,,8667.0,,8900.75,6593.0,4675.0,,1537.5,1450.0,1150.0,1200.0,2017-06-03,1
Tamil Nadu,3090.0,2670.0,2525.0,4980.0,6260.0,6530.0,6740.0,4750.0,3094.0,,13411.8,,8911.0,,9362.0,8293.0,4480.0,,1500.0,2040.0,1060.0,1240.0,2018-06-03,1
Tamil Nadu,3190.0,2942.0,2920.0,6330.0,8610.0,8380.0,8300.0,5608.0,3598.0,,14780.0,9500.0,7656.0,,9573.0,6695.4,4313.4,,1587.5,2000.0,1620.0,4070.0,2019-06-03,1
Tamil Nadu,2482.0,2694.0,2442.5,8740.0,12160.0,15440.0,7920.0,7350.0,3890.0,,14839.6,,8231.6,,9054.2,6655.2,4252.0,,1530.0,2020.0,1260.0,2240.0,2016-07-03,1
Tamil Nadu,3350.0,2775.0,2533.33,7250.0,5750.0,8337.5,6087.5,4800.0,4152.5,,14216.5,,8612.0,,8859.75,6400.5,4625.0,,1512.5,1400.0,1025.0,4750.0,2017-07-03,1
Tamil Nadu,3210.0,2692.0,2515.0,4920.0,6240.0,6670.0,6670.0,4800.0,3656.0,,13324.2,,9090.4,,9607.8,8171.8,4360.0,,1500.0,2040.0,1500.0,1380.0,2018-07-03,1
Tamil Nadu,3370.0,2922.0,3084.0,6340.0,8680.0,8520.0,8400.0,5640.0,3570.0,,14799.8,9500.0,7673.6,,9477.0,6653.2,4370.0,,1587.5,1880.0,1840.0,3040.0,2019-07-03,1
Tamil Nadu,2504.0,2720.0,2455.0,10220.0,11630.0,13575.0,7370.0,7400.0,3944.0,,15136.8,,8158.4,,9023.4,6478.8,4399.0,,1540.0,2100.0,1220.0,960.0,2016-08-03,1
Tamil Nadu,3333.2,2715.0,2533.33,7140.0,5660.0,7740.0,5900.0,4650.0,4068.0,,13962.4,,8445.6,,8791.0,6150.8,4780.0,,1510.0,1340.0,1600.0,3940.0,2017-08-03,1
Tamil Nadu,3170.0,2760.0,2687.5,5714.0,6320.0,6540.0,6720.0,5093.33,3716.0,,13177.0,,9090.4,,9868.0,8062.0,4500.0,,1500.0,2200.0,1600.0,900.0,2018-08-03,1
Tamil Nadu,3400.0,3012.5,3110.0,6350.0,8425.0,8425.0,8275.0,5800.0,3515.0,,14969.75,,7594.75,,9575.0,6697.25,4291.75,,1645.0,2150.0,1825.0,2600.0,2019-08-03,1
Tamil Nadu,2500.0,2720.0,2527.5,9240.0,9860.0,12370.0,6690.0,6850.0,3892.0,,15236.0,,8401.6,,9067.0,7307.0,4816.0,,1540.0,2060.0,1140.0,660.0,2016-09-03,1
Tamil Nadu,3300.0,2725.0,2533.33,7450.0,6450.0,8125.0,6525.0,5100.0,4090.0,,14148.25,,8612.0,,8818.5,6579.25,5275.0,,1512.5,1350.0,2325.0,2450.0,2017-09-03,1
Tamil Nadu,3137.5,3037.5,2883.33,5775.0,6312.5,6462.5,6737.5,5230.0,3597.5,,13035.5,,8661.0,,9687.0,7468.5,4600.0,,1512.5,2175.0,1400.0,750.0,2018-09-03,1
Tamil Nadu,3400.0,2940.0,3048.0,6280.0,8560.0,8390.0,8400.0,5780.0,3630.0,,15096.6,,7803.2,,9865.6,7150.8,4520.0,,1640.0,1700.0,2680.0,960.0,2019-09-03,1
Tamil Nadu,2655.0,2744.0,2527.5,10680.0,11060.0,11510.0,7000.0,6850.0,3890.0,,15078.6,,8511.6,,8979.2,7075.4,4638.0,,1540.0,2000.0,1280.0,1340.0,2016-10-03,1
Tamil Nadu,3312.5,2615.0,2420.0,7500.0,6350.0,7975.0,6470.0,4950.0,4098.0,,13607.0,,8749.0,,8598.25,6628.4,5140.0,,1487.5,1340.0,2100.0,1320.0,2017-10-03,1
Tamil Nadu,3037.5,2850.0,2815.0,5787.5,6275.0,6617.5,6977.5,5287.5,3552.5,,13565.0,,8729.5,,9765.75,7499.25,4425.0,,1512.5,2300.0,1275.0,750.0,2018-10-03,1
Tamil Nadu,3864.29,3037.14,3262.86,6564.29,8628.57,8785.71,8442.86,5928.57,3657.14,,15071.17,12967.0,7821.14,,9900.71,7217.0,4585.71,,1485.71,1914.29,3728.57,1954.29,2019-10-03,1
Tamil Nadu,2743.0,2744.0,2550.0,12580.0,10340.0,10680.0,6580.0,6600.0,3890.0,,15039.4,,8445.6,,9098.0,6799.8,4550.0,,1540.0,1880.0,1100.0,780.0,2016-11-03,2
Tamil Nadu,3330.0,2692.0,2670.0,7200.0,6150.0,7220.0,6450.0,5150.0,4040.0,,13852.6,,8534.8,,8674.8,6765.2,5400.0,,1510.0,1480.0,3220.0,3520.0,2017-11-03,2
Tamil Nadu,3075.0,2900.0,2860.0,5775.0,6400.0,7375.0,7125.0,5222.5,3555.0,,13128.75,,8978.0,,9689.0,7594.25,4525.0,,1537.5,2525.0,1750.0,1150.0,2018-11-03,2
Tamil Nadu,3993.75,3045.0,3355.0,6550.0,8675.0,9900.0,8512.5,5900.0,3621.25,,15213.38,12967.0,7981.25,,10030.5,7213.13,4600.0,,1425.0,2437.5,4150.0,2712.5,2019-11-03,2
Tamil Nadu,2902.0,2764.0,2562.5,12140.0,9840.0,10130.0,6430.0,6500.0,3926.0,,14698.0,,8489.6,,9120.0,6943.6,4542.0,,1540.0,1740.0,1240.0,720.0,2016-12-03,2
Tamil Nadu,3278.0,2712.0,2605.0,6620.0,6100.0,6620.0,6410.0,4950.0,4018.0,,13522.8,,8644.6,,9004.0,7147.8,4880.0,,1510.0,1540.0,4340.0,2220.0,2017-12-03,2
Tamil Nadu,3080.0,2990.0,3068.0,6580.0,6780.0,7760.0,7380.0,5340.0,3406.0,,13858.8,,8542.6,,9739.25,7090.5,4423.4,,1474.0,2040.0,1480.0,1100.0,2018-12-03,2
Tamil Nadu,3927.78,3093.33,2948.75,6544.44,8988.89,11700.0,9055.56,5950.0,3593.33,2800.0,14713.67,12483.5,8217.78,,10068.56,7906.11,4688.89,36000.0,1522.22,2311.11,8222.22,2077.78,2019-12-03,2
Tamil Nadu,2723.0,2740.0,2336.75,6400.0,13740.0,14700.0,9480.0,7500.0,3278.0,,12255.2,,7973.2,,8967.4,5651.8,4029.0,,1492.0,1700.0,1860.0,3660.0,2016-01-04,2
Tamil Nadu,3245.0,2784.0,2607.5,11700.0,8080.0,9390.0,6300.0,6100.0,3972.0,,14334.8,,8445.6,,9132.0,7174.8,4553.0,,1540.0,1540.0,1240.0,740.0,2017-01-04,2
Tamil Nadu,3320.0,2696.0,2505.0,6440.0,6270.0,6680.0,6537.5,5000.0,3724.0,,12929.4,,8762.6,,8960.2,7067.2,4800.0,,1500.0,1360.0,3720.0,680.0,2018-01-04,2
Tamil Nadu,3100.0,3000.0,3084.0,6340.0,6940.0,7810.0,7360.0,5280.0,3386.0,,13981.2,,8218.4,,9476.2,6875.4,4466.6,,1542.0,1940.0,1320.0,1540.0,2019-01-04,2
Tamil Nadu,2611.0,2770.0,2336.75,6080.0,12500.0,13700.0,9000.0,6800.0,3466.0,,12057.0,,7820.4,,8901.8,5750.8,3845.0,,1510.0,1600.0,1540.0,840.0,2016-02-04,3
Tamil Nadu,3302.0,2836.0,2572.5,9300.0,6980.0,9230.0,6280.0,5750.0,4190.0,,13888.2,,8600.4,,9132.0,7273.8,4606.0,,1550.0,1460.0,1160.0,1960.0,2017-02-04,3
Tamil Nadu,3301.0,2736.0,2555.0,5940.0,6320.0,6600.0,6650.0,5100.0,3534.0,,12775.4,,8784.6,,8982.2,7005.6,4820.0,,1500.0,1325.0,2460.0,620.0,2018-02-04,3
Tamil Nadu,3060.0,2960.0,2938.0,6300.0,8050.0,7730.0,7680.0,5840.0,3386.0,,13893.2,,8306.0,,9410.0,7156.2,4443.4,,1602.0,1880.0,1060.0,1180.0,2019-02-04,3
Tamil Nadu,2455.0,2720.0,2286.75,5820.0,11480.0,13260.0,8740.0,6150.0,3460.0,,12013.0,,7798.4,,9044.2,6314.0,3724.0,,1530.0,1460.0,1260.0,720.0,2016-03-04,3
Tamil Nadu,3275.0,2835.0,2550.0,7375.0,6550.0,8750.0,6200.0,5400.0,4315.0,,14112.25,,8811.75,,9120.0,7011.0,4475.0,,1562.5,1300.0,1200.0,2100.0,2017-03-04,3
Tamil Nadu,3108.25,2770.0,2633.33,5725.0,6487.5,6675.0,6812.5,5400.0,3687.5,,13083.75,,8455.5,,9010.25,7180.25,4600.0,,1550.0,1475.0,1700.0,575.0,2018-03-04,3
Tamil Nadu,3080.0,2960.0,2940.0,6260.0,8060.0,7640.0,7740.0,5820.0,3462.0,,14004.0,10000.0,8001.0,,9559.8,7097.2,4280.0,,1580.0,1500.0,920.0,1100.0,2019-03-04,3
Tamil Nadu,2401.0,2660.0,2324.25,5940.0,11540.0,13170.0,8220.0,6700.0,3860.0,,12592.4,,7950.6,,9000.2,6667.4,3734.0,,1530.0,1580.0,1240.0,760.0,2016-04-04,3
Tamil Nadu,3275.0,2810.0,2533.33,7625.0,6850.0,9325.0,6775.0,5700.0,4272.5,,14250.0,,8701.75,,9065.0,6694.25,4375.0,,1562.5,1425.0,1050.0,1925.0,2017-04-04,3
Tamil Nadu,3040.0,2672.0,2525.0,5330.0,6440.0,6420.0,6720.0,5400.0,3452.0,,12884.4,,8716.75,,9164.0,7854.0,4540.0,,1500.0,1600.0,1100.0,880.0,2018-04-04,3
Tamil Nadu,3080.0,3000.0,2920.0,6150.0,8000.0,7400.0,7530.0,5508.0,3484.0,,13867.2,9750.0,8133.8,,9402.0,6772.4,4256.6,,1584.0,1680.0,1060.0,1660.0,2019-04-04,3
Tamil Nadu,2405.0,2637.5,2410.0,7125.0,13175.0,16400.0,8450.0,7350.0,3960.0,,14396.67,,8131.75,,9080.0,7111.25,4068.75,,1525.0,1875.0,1225.0,3125.0,2016-05-04,3
Tamil Nadu,3115.0,2785.0,2600.0,7625.0,6837.5,9300.0,6725.0,5400.0,4210.0,,14422.75,,8667.0,,9065.0,6400.5,4475.0,,1562.5,1425.0,875.0,725.0,2017-05-04,3
Tamil Nadu,3120.0,2660.0,2525.0,5100.0,6260.0,6490.0,6700.0,4750.0,3060.0,,13186.2,,8933.2,,9216.0,8171.4,4460.0,,1500.0,1960.0,1000.0,820.0,2018-05-04,3
Tamil Nadu,3110.0,2930.0,2920.0,6330.0,8130.0,7680.0,7860.0,5548.0,3572.0,,14140.6,9750.0,7650.0,,9542.0,6722.2,4200.0,,1587.5,1860.0,1140.0,3000.0,2019-05-04,3
Tamil Nadu,2484.0,2650.0,2390.0,7610.0,12280.0,15760.0,8200.0,7200.0,3870.0,,14346.2,,8253.6,,9066.2,6925.25,4369.0,,1530.0,2000.0,1220.0,3980.0,2016-06-04,1
Tamil Nadu,3175.0,2740.0,2533.33,7475.0,6025.0,8900.0,6525.0,5000.0,4180.0,,14395.25,,8667.0,,8900.75,6593.0,4675.0,,1537.5,1450.0,1150.0,1200.0,2017-06-04,1
Tamil Nadu,3090.0,2670.0,2525.0,4980.0,6340.0,6530.0,6800.0,4750.0,3182.0,,13422.8,,8911.0,,9373.0,8304.0,4400.0,,1500.0,2040.0,1220.0,1160.0,2018-06-04,1
Tamil Nadu,3270.0,2942.0,2920.0,6350.0,8610.0,8400.0,8300.0,5628.0,3588.0,,14780.0,9500.0,7656.0,,9573.0,6684.4,4333.4,,1587.5,2020.0,1640.0,4050.0,2019-06-04,1
Tamil Nadu,2482.0,2694.0,2442.5,8840.0,12200.0,15380.0,7920.0,7350.0,3890.0,,14839.6,,8231.6,,9054.2,6655.2,4252.0,,1530.0,2000.0,1340.0,2460.0,2016-07-04,1
Tamil Nadu,3368.0,2760.0,2562.5,7300.0,5820.0,8370.0,6130.0,5000.0,4154.0,,14040.2,,8467.6,,8854.8,6409.4,4680.0,,1510.0,1520.0,1060.0,5040.0,2017-07-04,1
Tamil Nadu,3210.0,2692.0,2515.0,4960.0,6240.0,6700.0,6690.0,4800.0,3688.0,,13324.2,,9090.4,,9607.8,8182.8,4400.0,,1500.0,2100.0,1660.0,1480.0,2018-07-04,1
Tamil Nadu,3370.0,2922.0,3084.0,6340.0,8680.0,8520.0,8400.0,5640.0,3570.0,,14799.8,9500.0,7673.6,,9477.0,6673.4,4370.0,,1587.5,1860.0,1840.0,3140.0,2019-07-04,1
Tamil Nadu,2504.0,2720.0,2455.0,10220.0,11600.0,13660.0,7370.0,7400.0,3944.0,,15136.8,,8158.4,,9023.4,6478.8,4399.0,,1540.0,2060.0,1280.0,940.0,2016-08-04,1
Tamil Nadu,3333.2,2715.0,2533.33,7110.0,5660.0,7740.0,5900.0,4650.0,4068.0,,13962.4,,8425.6,,8791.0,6150.8,4780.0,,1510.0,1380.0,1800.0,3900.0,2017-08-04,1
Tamil Nadu,3237.5,2775.0,2550.0,5792.5,6300.0,6450.0,6775.0,5093.33,3707.5,,12845.0,,9495.0,,9835.0,8182.0,4575.0,,1500.0,2250.0,1625.0,975.0,2018-08-04,1
Tamil Nadu,3400.0,3012.5,3110.0,6350.0,8425.0,8425.0,8275.0,5800.0,3515.0,,14969.75,,7594.75,,9575.0,6697.25,4291.75,,1645.0,2150.0,1825.0,2600.0,2019-08-04,1
Tamil Nadu,2500.0,2720.0,2527.5,9240.0,9860.0,12370.0,6690.0,6850.0,3892.0,,15236.0,,8401.6,,9067.0,7307.0,4816.0,,1540.0,2060.0,1140.0,660.0,2016-09-04,1
Tamil Nadu,3333.2,2660.0,2525.0,7460.0,6320.0,8160.0,6500.0,4950.0,4084.0,,14148.25,,8469.6,,8818.5,6458.8,5160.0,,1510.0,1440.0,2360.0,2660.0,2017-09-04,1
Tamil Nadu,3137.5,3037.5,2883.33,5775.0,6312.5,6462.5,6737.5,5230.0,3597.5,,13035.5,,8661.0,,9687.0,7468.5,4625.0,,1512.5,2200.0,1400.0,750.0,2018-09-04,1
Tamil Nadu,3400.0,2940.0,3048.0,6280.0,8560.0,8390.0,8400.0,5780.0,3648.0,,15096.6,,7803.2,,9991.6,7150.8,4520.0,,1640.0,1700.0,2720.0,900.0,2019-09-04,1
Tamil Nadu,2655.0,2744.0,2527.5,10720.0,11120.0,11510.0,7000.0,6850.0,3894.0,,15078.6,,8511.6,,8979.2,7075.4,4638.0,,1540.0,2020.0,1280.0,1420.0,2016-10-04,1
Tamil Nadu,3350.0,2652.0,2570.0,7540.0,6240.0,7980.0,6460.0,4950.0,4098.0,,13852.6,,8515.6,,8636.8,6672.2,5280.0,,1487.5,1440.0,2000.0,1275.0,2017-10-04,1
Tamil Nadu,2850.0,2866.67,2703.33,5666.67,6266.67,6366.67,6866.67,5196.67,3560.0,,12813.33,,9054.5,,9453.0,7379.0,4500.0,,1473.33,2300.0,1333.33,766.67,2018-10-04,1
Tamil Nadu,3864.29,3037.14,3262.86,6564.29,8628.57,8785.71,8442.86,5928.57,3657.14,,15071.17,12967.0,7821.14,,9972.14,7217.0,4600.0,,1485.71,2028.57,3700.0,2285.71,2019-10-04,1
Tamil Nadu,2743.0,2744.0,2550.0,12620.0,10340.0,10620.0,6580.0,6600.0,3890.0,,15039.4,,8445.6,,9098.0,6799.8,4550.0,,1540.0,1940.0,1140.0,800.0,2016-11-04,2
Tamil Nadu,3330.0,2692.0,2670.0,7200.0,6150.0,7220.0,6450.0,5150.0,4040.0,,13852.6,,8534.8,,8674.8,6765.2,5400.0,,1510.0,1480.0,3220.0,3520.0,2017-11-04,2
Tamil Nadu,3075.0,2900.0,2860.0,5775.0,6400.0,7375.0,7125.0,5222.5,3555.0,,13128.75,,8978.0,,9689.0,7594.25,4525.0,,1537.5,2525.0,1750.0,1125.0,2018-11-04,2
Tamil Nadu,3883.33,3024.44,3280.0,6544.44,8744.44,10011.11,8533.33,5900.0,3625.56,2800.0,14856.33,13076.5,8020.0,9700.0,10027.11,7203.89,4644.44,36000.0,1444.44,2511.11,4700.0,2666.67,2019-11-04,2
Tamil Nadu,2902.0,2764.0,2562.5,12140.0,9840.0,10130.0,6430.0,6500.0,3926.0,,14698.0,,8489.6,,9120.0,6943.6,4542.0,,1540.0,1780.0,1240.0,760.0,2016-12-04,2
Tamil Nadu,3278.0,2712.0,2605.0,6620.0,6100.0,6620.0,6410.0,4950.0,4018.0,,13522.8,,8644.6,,9004.0,7147.8,4880.0,,1510.0,1540.0,3960.0,2240.0,2017-12-04,2
Tamil Nadu,3080.0,2990.0,3068.0,6580.0,6780.0,7760.0,7380.0,5340.0,3406.0,,13658.8,,8542.6,,9731.4,6976.4,4423.4,,1474.0,1920.0,1440.0,1200.0,2018-12-04,2
Tamil Nadu,3938.89,3115.56,3022.22,6427.78,9000.0,11461.11,9122.22,5950.0,3580.0,2800.0,14835.67,12483.5,8095.67,,10080.78,7876.56,4655.56,36000.0,1522.22,2233.33,9300.0,2466.67,2019-12-04,2
Tamil Nadu,2703.75,2725.0,2336.75,6375.0,13550.0,14725.0,9425.0,7500.0,3265.0,,12335.5,,7778.75,,8961.75,5620.5,4098.75,,1502.5,1650.0,1850.0,3675.0,2016-01-05,2
Tamil Nadu,3255.0,2784.0,2607.5,11700.0,8040.0,9390.0,6300.0,6100.0,3972.0,,14334.8,,8445.6,,9132.0,7174.8,4553.0,,1540.0,1540.0,1240.0,740.0,2017-01-05,2
Tamil Nadu,3320.0,2696.0,2505.0,6400.0,6270.0,6680.0,6537.5,5200.0,3704.0,,12929.4,,8762.6,,8960.2,7067.2,4800.0,,1500.0,1360.0,3880.0,700.0,2018-01-05,2
Tamil Nadu,3100.0,3000.0,3084.0,6340.0,6940.0,7810.0,7360.0,5280.0,3386.0,,13981.2,,8158.4,,9476.2,6875.4,4466.6,,1542.0,1940.0,1320.0,1700.0,2019-01-05,2
Tamil Nadu,2535.0,2770.0,2336.75,6020.0,12460.0,13700.0,8900.0,6800.0,3466.0,,12057.0,,7820.4,,8901.8,5773.0,3845.0,,1530.0,1600.0,1500.0,880.0,2016-02-05,3
Tamil Nadu,3302.5,2870.0,2630.0,9550.0,7325.0,9537.5,6550.0,5900.0,4187.5,,14003.25,,8388.0,,9135.0,7306.75,4657.5,,1562.5,1575.0,1200.0,1900.0,2017-02-05,3
Tamil Nadu,3278.6,2736.0,2555.0,5860.0,6300.0,6580.0,6710.0,5000.0,3514.0,,12708.6,,8764.6,,9032.2,7035.6,4820.0,,1500.0,1360.0,2300.0,660.0,2018-02-05,3
Tamil Nadu,3060.0,2960.0,2938.0,6300.0,8050.0,7730.0,7680.0,5840.0,3382.0,,13893.2,,8306.0,,9410.0,7176.2,4356.6,,1602.0,1880.0,1040.0,1080.0,2019-02-05,3
Tamil Nadu,2455.0,2720.0,2286.75,5820.0,11480.0,13260.0,8740.0,6150.0,3460.0,,12013.0,,7798.4,,9044.2,6314.0,3724.0,,1530.0,1520.0,1260.0,740.0,2016-03-05,3
Tamil Nadu,3275.0,2835.0,2550.0,7375.0,6550.0,8750.0,6200.0,5400.0,4315.0,,14112.25,,8811.75,,9120.0,7011.0,4475.0,,1562.5,1300.0,1200.0,2100.0,2017-03-05,3
Tamil Nadu,3126.6,2736.0,2525.0,5580.0,6510.0,6620.0,6770.0,5000.0,3690.0,,12840.6,,8698.4,,9054.2,7194.8,4560.0,,1500.0,1380.0,1520.0,660.0,2018-03-05,3
Tamil Nadu,3080.0,2960.0,2940.0,6260.0,8160.0,7640.0,7740.0,5820.0,3458.0,,14024.0,10000.0,8001.0,,9559.8,7097.2,4280.0,,1564.0,1580.0,1020.0,1080.0,2019-03-05,3
Tamil Nadu,2401.0,2660.0,2324.25,5940.0,11540.0,13210.0,8240.0,6700.0,3910.0,,12636.4,,7995.6,,9000.2,6733.4,3734.0,,1530.0,1620.0,1240.0,840.0,2016-04-05,3
Tamil Nadu,3250.0,2810.0,2533.33,7700.0,6850.0,9275.0,6725.0,5600.0,4270.0,,14091.67,,8701.75,,9065.0,6556.5,4375.0,,1562.5,1475.0,1050.0,1575.0,2017-04-05,3
Tamil Nadu,2600.0,2700.0,3040.0,5400.0,6500.0,6300.0,6500.0,,3400.0,,13296.0,,7692.0,,9340.0,8021.0,4200.0,,1500.0,1580.0,1120.0,960.0,2018-04-05,3
Tamil Nadu,3080.0,3000.0,2920.0,6150.0,8000.0,7400.0,7530.0,5508.0,3484.0,,13867.2,9750.0,8133.8,,9402.0,6752.4,4256.6,,1584.0,1680.0,1100.0,1700.0,2019-04-05,3
Tamil Nadu,2405.0,2637.5,2410.0,7125.0,13175.0,16300.0,8450.0,7350.0,3960.0,,14396.67,,8131.75,,9080.0,7111.25,4068.75,,1525.0,1875.0,1225.0,3125.0,2016-05-05,3
Tamil Nadu,3153.33,2913.33,2700.0,7733.33,6783.33,9466.67,6800.0,,4226.67,,14688.33,,8406.0,,9046.67,6483.0,4500.0,,1583.33,1600.0,933.33,700.0,2017-05-05,3
Tamil Nadu,3120.0,2660.0,2525.0,5100.0,6260.0,6490.0,6700.0,4750.0,3060.0,,13186.2,,8933.2,,9216.0,8171.4,4460.0,,1500.0,1960.0,1000.0,820.0,2018-05-05,3
Tamil Nadu,3187.5,2962.5,2975.0,6462.5,8212.5,7725.0,7875.0,5635.0,3585.0,,14379.25,9750.0,7310.0,,9510.0,6699.5,4250.0,,1583.33,1950.0,1225.0,3025.0,2019-05-05,3
Tamil Nadu,2484.0,2650.0,2390.0,7610.0,12280.0,15760.0,8200.0,7200.0,3870.0,,14346.2,,8253.6,,9066.2,6925.25,4369.0,,1530.0,2000.0,1220.0,4040.0,2016-06-05,1
Tamil Nadu,3225.0,2740.0,2533.33,7375.0,5925.0,8800.0,6425.0,5000.0,4180.0,,14422.5,,8667.0,,8900.75,6565.5,4700.0,,1537.5,1450.0,1125.0,1350.0,2017-06-05,1
Tamil Nadu,3150.0,2720.0,2575.0,5080.0,6260.0,6620.0,6780.0,4750.0,3212.0,,13422.8,,8911.0,,9291.6,8304.0,4260.0,,1500.0,2080.0,1260.0,1160.0,2018-06-05,1
Tamil Nadu,3212.5,2915.0,2840.0,6375.0,8675.0,8525.0,8375.0,5560.0,3595.0,,14676.5,9500.0,7619.5,,9493.75,6679.75,4391.75,,1600.0,2075.0,1675.0,3925.0,2019-06-05,1
Tamil Nadu,2482.0,2694.0,2442.5,8880.0,12200.0,15380.0,7920.0,7350.0,3890.0,,14839.6,,8231.6,,9054.2,6655.2,4252.0,,1530.0,2020.0,1340.0,2320.0,2016-07-05,1
Tamil Nadu,3348.0,2760.0,2562.5,7260.0,5800.0,8230.0,6170.0,5000.0,4134.0,,14007.2,,8612.0,,8854.8,6387.6,4680.0,,1510.0,1520.0,1060.0,5120.0,2017-07-05,1
Tamil Nadu,3210.0,2692.0,2515.0,4960.0,6240.0,6700.0,6690.0,4800.0,3700.0,,13324.2,,9090.4,,9629.8,8182.8,4400.0,,1500.0,2200.0,1680.0,1500.0,2018-07-05,1
Tamil Nadu,3370.0,2922.0,3084.0,6340.0,8600.0,8500.0,8320.0,5640.0,3570.0,,14799.8,9500.0,7673.6,,9488.0,6683.4,4370.0,,1587.5,1900.0,1860.0,3060.0,2019-07-05,1
Tamil Nadu,2504.0,2720.0,2455.0,10140.0,11560.0,13500.0,7290.0,7400.0,3944.0,,15136.8,,8158.4,,9023.4,6522.8,4399.0,,1540.0,2080.0,1280.0,820.0,2016-08-05,1
Tamil Nadu,3333.2,2652.0,2525.0,7110.0,5660.0,7740.0,5900.0,4650.0,4068.0,,13962.4,,8425.6,,8791.0,6150.8,4780.0,,1510.0,1380.0,1940.0,3920.0,2017-08-05,1
Tamil Nadu,3237.5,2775.0,2550.0,5792.5,6300.0,6450.0,6775.0,5093.33,3707.5,,12845.0,,9495.0,,9835.0,8182.0,4575.0,,1500.0,2250.0,1625.0,950.0,2018-08-05,1
Tamil Nadu,3400.0,3012.5,3110.0,6350.0,8425.0,8425.0,8275.0,5800.0,3515.0,,14969.75,,7594.75,,9593.33,6714.0,4291.75,,1645.0,2100.0,1800.0,2550.0,2019-08-05,1
Tamil Nadu,2500.0,2720.0,2527.5,9240.0,9860.0,12340.0,6670.0,6850.0,3892.0,,15236.0,,8401.6,,9067.0,7307.0,4856.0,,1540.0,2060.0,1160.0,660.0,2016-09-05,1
Tamil Nadu,3333.2,2660.0,2525.0,7460.0,6320.0,8160.0,6500.0,4950.0,4084.0,,13918.6,,8469.6,,8818.5,6458.8,5160.0,,1510.0,1425.0,2250.0,2425.0,2017-09-05,1
Tamil Nadu,3087.5,2862.5,2916.67,5750.0,6287.5,6462.5,6825.0,5236.67,3565.0,,13415.25,,8830.25,,9713.25,7521.0,4575.0,,1512.5,2300.0,1425.0,775.0,2018-09-05,1
Tamil Nadu,3400.0,2975.0,3110.0,6425.0,8650.0,8612.5,8450.0,5875.0,3660.0,,15436.75,,7556.25,,10017.0,7224.5,4500.0,,1625.0,1825.0,2850.0,900.0,2019-09-05,1
Tamil Nadu,2695.0,2780.0,2527.5,10860.0,10980.0,11320.0,6900.0,6800.0,3886.0,,15078.6,,8511.6,,9023.0,6942.6,4638.0,,1540.0,2020.0,1200.0,1500.0,2016-10-05,1
Tamil Nadu,3350.0,2652.0,2570.0,7540.0,6240.0,7940.0,6460.0,4950.0,4098.0,,13852.6,,8515.6,,8636.8,6672.2,5280.0,,1487.5,1460.0,1980.0,1320.0,2017-10-05,1
Tamil Nadu,3037.5,2875.0,2865.0,5787.5,6275.0,6617.5,6977.5,5287.5,3555.0,,13565.0,,9149.67,,9658.25,7499.25,4425.0,,1512.5,2325.0,1300.0,875.0,2018-10-05,1
Tamil Nadu,3975.0,3010.0,3275.0,6491.67,8633.33,8750.0,8416.67,5833.33,3641.67,,14724.8,12967.0,7849.5,,9914.33,7155.67,4683.33,,1466.67,1916.67,3650.0,2250.0,2019-10-05,1
Tamil Nadu,2743.0,2744.0,2550.0,12620.0,10340.0,10620.0,6580.0,6600.0,3890.0,,15039.4,,8445.6,,9098.0,6799.8,4550.0,,1540.0,1940.0,1120.0,800.0,2016-11-05,2
Tamil Nadu,3330.0,2692.0,2670.0,7200.0,6150.0,7220.0,6450.0,5150.0,4040.0,,13852.6,,8534.8,,8674.8,6765.2,5400.0,,1510.0,1480.0,3220.0,3520.0,2017-11-05,2
Tamil Nadu,2950.0,2866.67,2913.33,5800.0,6366.67,7333.33,7166.67,5196.67,3526.67,,13182.67,,9193.0,,9696.67,7492.33,4433.33,,1516.67,2233.33,1733.33,1266.67,2018-11-05,2
Tamil Nadu,3883.33,3024.44,3280.0,6533.33,8755.56,10611.11,8577.78,5900.0,3612.22,2800.0,14856.33,13076.5,8020.0,9700.0,10027.11,7203.89,4644.44,36000.0,1444.44,2533.33,5511.11,2988.89,2019-11-05,2
